# time,x(N),y(E),z(D),psi,xd(N),yd(E),zd(D),psid,xdd(N),ydd(E),zdd(D),psidd
4.150000000000000355e+00,1.646014726737072831e+00,2.873311558845343505e+00,-2.265384501037423171e+00,0.000000000000000000e+00,3.521376084451715016e+00,1.222052904397977757e+00,-2.316927790766367679e+00,0.000000000000000000e+00,-2.695202816151854197e+00,-5.372796535928249240e-01,1.497181609493136056e+00,0.000000000000000000e+00
4.200000000000000178e+00,1.818185605707473451e+00,2.933729279999977901e+00,-2.379027461120523324e+00,0.000000000000000000e+00,3.355087751411824470e+00,1.194393600000005051e+00,-2.222277289164430680e+00,0.000000000000000000e+00,-3.939342106797669274e+00,-5.687588571428355833e-01,2.278520649381466257e+00,0.000000000000000000e+00
4.250000000000000000e+00,1.980531886615742643e+00,2.992725532172634040e+00,-2.486988579219200801e+00,0.000000000000000000e+00,3.129341408070252850e+00,1.165211269127509386e+00,-2.090231859028754968e+00,0.000000000000000000e+00,-5.069634337236156085e+00,-5.981833253274536633e-01,2.990568215297761068e+00,0.000000000000000000e+00
4.299999999999999822e+00,2.130232295896031136e+00,3.050226775003152202e+00,-2.587490502156333250e+00,0.000000000000000000e+00,2.850380287299400184e+00,1.134611182600688384e+00,-1.924597782448667083e+00,0.000000000000000000e+00,-6.064708445275025284e+00,-6.254531928203336255e-01,3.620062695820242649e+00,0.000000000000000000e+00
4.350000000000000533e+00,2.264802732027987542e+00,3.106164852712811175e+00,-2.678961724470428685e+00,0.000000000000000000e+00,2.525413147700365180e+00,1.102703376053591811e+00,-1.729781310600210009e+00,0.000000000000000000e+00,-6.907377808149384180e+00,-6.504778102072592549e-01,4.156306050825630649e+00,0.000000000000000000e+00
4.400000000000000355e+00,2.382139168095739556e+00,3.160477220633704398e+00,-2.760063293929369443e+00,0.000000000000000000e+00,2.162396765841367419e+00,1.069602177717082103e+00,-1.510655363434969312e+00,0.000000000000000000e+00,-7.584947207281308224e+00,-6.731761957659457840e-01,4.591353687772119940e+00,0.000000000000000000e+00
4.450000000000000178e+00,2.480549356737137945e+00,3.213107147575500200e+00,-2.829708652363905230e+00,0.000000000000000000e+00,1.769806774136180261e+00,1.035425714391255081e+00,-1.272418999395136252e+00,0.000000000000000000e+00,-8.089371742215405447e+00,-6.934774557720365662e-01,4.920113599345469879e+00,0.000000000000000000e+00
4.500000000000000000e+00,2.558772940006453833e+00,3.264003892979101096e+00,-2.887076363863926964e+00,0.000000000000000000e+00,1.356404246425182647e+00,1.000295397230548611e+00,-1.020454192369698365e+00,0.000000000000000000e+00,-8.417268601425014651e+00,-7.113211713639104872e-01,5.140355295579094985e+00,0.000000000000000000e+00
4.549999999999999822e+00,2.615989933452743887e+00,3.313122857890598461e+00,-2.931615707233413026e+00,0.000000000000000000e+00,9.310052572073914678e-01,9.643353890625125935e-01,-7.601843463471488205e-01,0.000000000000000000e+00,-8.569787769116130605e+00,-7.266577499999448131e-01,5.252632232402119072e+00,0.000000000000000000e+00
4.600000000000000533e+00,2.651817905388210495e+00,3.360425708877111006e+00,-2.963045325253313322e+00,0.000000000000000000e+00,5.022602160467879440e-01,9.276720550599697468e-01,-4.969387192952258725e-01,0.000000000000000000e+00,-8.552352477062402869e+00,-7.394487395404772956e-01,5.260124337289989960e+00,0.000000000000000000e+00
4.650000000000000355e+00,2.666298497100267006e+00,3.405880474099939548e+00,-2.981345322533073272e+00,0.000000000000000000e+00,7.844913246824404551e-02,8.904333986843293580e-01,-2.358265329413121725e-01,0.000000000000000000e+00,-8.374284325270824780e+00,-7.496671029874439895e-01,5.168409754929270683e+00,0.000000000000000000e+00
4.700000000000000178e+00,2.659874217387439455e+00,3.449461610858358007e+00,-2.986743380251215108e+00,0.000000000000000000e+00,-3.327018668945909141e-01,8.527484849166112602e-01,1.837596458229853041e-02,0.000000000000000000e+00,-8.048331354207762800e+00,-7.572974519147950279e-01,4.985176995355820928e+00,0.000000000000000000e+00
4.750000000000000000e+00,2.633356686899238408e+00,3.491150044021115839e+00,-2.979695604759596606e+00,0.000000000000000000e+00,-7.241784275271256899e-01,8.147468528905371654e-01,2.613228160272958456e-01,0.000000000000000000e+00,-7.590119851821450325e+00,-7.623362366226306142e-01,4.719890201016190723e+00,0.000000000000000000e+00
4.800000000000000711e+00,2.587887698093450872e+00,3.530933174870350300e+00,-2.960862944026134258e+00,0.000000000000000000e+00,-1.089807003845196576e+00,7.765579201408261412e-01,4.891780475323963540e-01,0.000000000000000000e+00,-7.017552259370396506e+00,-7.647918910477139454e-01,4.383421220045867983e+00,0.000000000000000000e+00
4.850000000000000533e+00,2.524894591243593833e+00,3.568804859996508316e+00,-2.931084088792851094e+00,0.000000000000000000e+00,-1.424352922953151523e+00,7.383103807781139505e-01,6.986764282762184530e-01,0.000000000000000000e+00,-6.350174182163284442e+00,-7.646849304630128907e-01,3.987662569111773081e+00,0.000000000000000000e+00
4.900000000000000355e+00,2.446041524225037733e+00,3.604765359999975605e+00,-2.891345823137024151e+00,0.000000000000000000e+00,-1.723586501873516141e+00,7.001316000000404882e-01,8.871646915293146529e-01,0.000000000000000000e+00,-5.608533237194637699e+00,-7.620479999999272280e-01,3.545135204142496832e+00,0.000000000000000000e+00
4.950000000000000178e+00,2.353178234452294681e+00,3.638821257878738002e+00,-2.842751802247674320e+00,0.000000000000000000e+00,-1.984317356536382970e+00,6.621470074466901945e-01,1.052623292131869892e+00,0.000000000000000000e+00,-4.813551340396506006e+00,-7.569258720256895057e-01,3.068604328529385139e+00,0.000000000000000000e+00
5.000000000000000000e+00,2.248287858135376904e+00,3.670985347109111174e+00,-2.786490715376920502e+00,0.000000000000000000e+00,-2.204398076644817017e+00,6.244794920067655575e-01,1.193669409837932793e+00,0.000000000000000000e+00,-3.985930146743533076e+00,-7.493753904080638906e-01,2.570715314018267250e+00,0.000000000000000000e+00
5.050000000000000711e+00,2.133435289669816104e+00,3.701276489559083060e+00,-2.723804741967247978e+00,0.000000000000000000e+00,-2.382699365390672064e+00,5.872488007794893772e-01,1.309542474558599734e+00,0.000000000000000000e+00,-3.145606829630000600e+00,-7.394653597018870927e-01,2.063660264741458583e+00,0.000000000000000000e+00
5.100000000000000533e+00,2.010717438756316255e+00,3.729719443511978483e+00,-2.655959132732998107e+00,0.000000000000000000e+00,-2.519059528543176718e+00,5.505709449946447620e-01,1.400073970944195390e+00,0.000000000000000000e+00,-2.311274365432754774e+00,-7.272763772889274669e-01,1.558883907597260032e+00,0.000000000000000000e+00
5.150000000000000355e+00,1.882216582286472484e+00,3.756344662220125308e+00,-2.584213649588648298e+00,0.000000000000000000e+00,-2.614211822858868661e+00,5.145576157932413297e-01,1.465643663215581149e+00,0.000000000000000000e+00,-1.499977131743950753e+00,-7.129006065042589046e-01,1.066835438436633421e+00,0.000000000000000000e+00
5.200000000000000178e+00,1.749957820481421233e+00,3.781188063556527368e+00,-2.509796483876589601e+00,0.000000000000000000e+00,-2.669693626265440933e+00,4.793156128681473893e-01,1.507124658840029108e+00,0.000000000000000000e+00,-7.267890950122719573e-01,-6.964414887826173572e-01,5.967707922019109823e-01,0.000000000000000000e+00
5.250000000000000000e+00,1.615871441040148682e+00,3.804290771484375000e+00,-2.433881146741867063e+00,0.000000000000000000e+00,-2.687741667073574980e+00,4.449462890625568434e-01,1.525819898608296477e+00,0.000000000000000000e+00,-4.578314334899857840e-03,-6.780133928570692969e-01,1.566076336587687301e-01,0.000000000000000000e+00
5.300000000000000711e+00,1.481760779977110642e+00,3.825698830221639035e+00,-2.357566694136429941e+00,0.000000000000000000e+00,-2.671177649561098821e+00,4.115450141234295867e-01,1.523392722725868564e+00,0.000000000000000000e+00,6.561419282439659995e-01,-6.577411990428564392e-01,-2.471667251947371469e-01,0.000000000000000000e+00
5.350000000000000533e+00,1.349275951914948424e+00,3.845462892141167544e+00,-2.281861517018159535e+00,0.000000000000000000e+00,-2.623288548659917119e+00,3.792006609047001153e-01,1.501794123797944858e+00,0.000000000000000000e+00,1.247278211866296616e+00,-6.357598166398346073e-01,-6.095362034641982341e-01,0.000000000000000000e+00
5.400000000000000355e+00,1.219893613726851012e+00,3.863637880611702435e+00,-2.207670799661512362e+00,0.000000000000000000e+00,-2.547705633263459557e+00,3.479951174131052927e-01,1.463189167912021471e+00,0.000000000000000000e+00,1.763143891437559674e+00,-6.122136324856976008e-01,-9.269490462879230730e-01,0.000000000000000000e+00
5.450000000000000178e+00,1.094902730457618212e+00,3.880282629161096342e+00,-2.135787629819663636e+00,0.000000000000000000e+00,-2.448285937012245395e+00,3.180028281884852426e-01,1.409884857339963826e+00,0.000000000000000000e+00,2.200375771811759584e+00,-5.872558886936097844e-01,-1.197267973087609683e+00,0.000000000000000000e+00
5.500000000000000000e+00,9.753961372575441491e-01,3.895459498515206676e+00,-2.066887637358610252e+00,0.000000000000000000e+00,-2.328999451850391811e+00,2.892903686095152915e-01,1.344261437706883777e+00,0.000000000000000000e+00,2.557790263477522252e+00,-5.610479876060743276e-01,-1.419683313400899261e+00,0.000000000000000000e+00
5.550000000000000711e+00,8.622675399912245187e-01,3.909233973252923544e+00,-2.001526945591360462e+00,0.000000000000000000e+00,-2.193824800187673230e+00,2.619160558106287118e-01,1.268708835330840889e+00,0.000000000000000000e+00,2.836189984004195530e+00,-5.337587219995885146e-01,-1.594595825412027823e+00,0.000000000000000000e+00
5.600000000000000533e+00,7.562134734749723641e-01,3.921674239999979772e+00,-1.940143143854383023e+00,0.000000000000000000e+00,-2.046655573801258843e+00,2.359296000000518367e-01,1.185569563737230769e+00,0.000000000000000000e+00,3.038132458151005189e+00,-5.055634285712667930e-01,-1.723476314435195889e+00,0.000000000000000000e+00
5.650000000000000355e+00,6.577396415400516005e-01,3.932850749280607516e+00,-1.883058931867876984e+00,0.000000000000000000e+00,-1.891218938876078282e+00,2.113718000616905957e-01,1.097089078742693014e+00,0.000000000000000000e+00,3.167672727364021057e+00,-4.766430627412128196e-01,-1.808709266045845698e+00,0.000000000000000000e+00
5.700000000000000178e+00,5.671709978633491245e-01,3.942835763337828148e+00,-1.830488046439137095e+00,0.000000000000000000e+00,-1.731007522354942596e+00,1.882742874246714493e-01,1.005374204603562527e+00,0.000000000000000000e+00,3.230091350071166545e+00,-4.471831928032534709e-01,-1.853427508053115957e+00,0.000000000000000000e+00
5.750000000000000000e+00,4.846648897824531455e-01,3.951702892440049908e+00,-1.782543058518666790e+00,0.000000000000000000e+00,-1.569225037967632019e+00,1.666593222835252852e-01,9.123599135522464376e-01,0.000000000000000000e+00,3.231618520230008951e+00,-4.173729114574795118e-01,-1.861344455318828528e+00,0.000000000000000000e+00
5.800000000000000711e+00,4.102265774186287794e-01,3.959526622393305217e+00,-1.739244622459018563e+00,0.000000000000000000e+00,-1.408745600183482383e+00,1.465396463472868616e-01,8.197844293743417055e-01,0.000000000000000000e+00,3.179163927939103296e+00,-3.874036627566969648e-01,-1.836589817437775274e+00,0.000000000000000000e+00
5.850000000000000533e+00,3.437264544671600475e-01,3.966381836193708210e+00,-1.700531767789575932e+00,0.000000000000000000e+00,-1.252086226506395450e+00,1.279183963973260785e-01,7.291723520565577266e-01,0.000000000000000000e+00,3.080060616103522886e+00,-3.574679824997224475e-01,-1.783553812612696854e+00,0.000000000000000000e+00
5.900000000000000355e+00,2.849183317023161743e-01,3.972343332968693908e+00,-1.666272844900622774e+00,0.000000000000000000e+00,-1.101391653974064022e+00,1.107890830306150487e-01,6.418252716669420321e-01,0.000000000000000000e+00,2.941829537745447976e+00,-3.277581501056378022e-01,-1.706743984678851245e+00,0.000000000000000000e+00
5.950000000000000178e+00,2.334581956415868742e-01,3.977485347578101127e+00,-1.636276767321927839e+00,0.000000000000000000e+00,-9.584303013618270528e-01,9.513563906260107117e-02,5.588191597423032286e-01,0.000000000000000000e+00,2.771969874861001326e+00,-2.984647499999116271e-01,-1.610657716341332923e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.889229188704401041e-01,3.981881074472451765e+00,-1.610304232309550665e+00,0.000000000000000000e+00,-8.245999971112184523e-01,8.093254216422962610e-02,4.810076971869867712e-01,0.000000000000000000e+00,2.577778521727776884e+00,-2.697751405468565844e-01,-1.499672519203494092e+00,0.000000000000000000e+00
6.050000000000000711e+00,1.508284711235524933e-01,3.985602199635171150e+00,-1.588078645702878378e+00,0.000000000000000000e+00,-7.009419632417828172e-01,6.814501640475663369e-02,4.090306183154729380e-01,0.000000000000000000e+00,2.366200534442477021e+00,-2.418718285608206231e-01,-1.377955203612115431e+00,0.000000000000000000e+00
6.100000000000000533e+00,1.186472572960868138e-01,3.988718444674337782e+00,-1.569296524007946836e+00,0.000000000000000000e+00,-5.881614931241107014e-01,5.672931747068612335e-02,3.433261185373567836e-01,0.000000000000000000e+00,2.143710864448207243e+00,-2.149307474293618847e-01,-1.249390125532568119e+00,0.000000000000000000e+00
6.150000000000000355e+00,9.182428651056184776e-02,3.991297127368808706e+00,-1.553637194197764471e+00,0.000000000000000000e+00,-4.866537788446574919e-01,4.663310642875510142e-02,2.841463839115730972e-01,0.000000000000000000e+00,1.916226374315203262e+00,-1.891194368792183667e-01,-1.117525902552261918e+00,0.000000000000000000e+00
6.200000000000000178e+00,6.979195184717576494e-02,3.993402743218462891e+00,-1.540771657756712321e+00,0.000000000000000000e+00,-3.965334228913331982e-01,3.779591700086028933e-02,2.315753488261456938e-01,0.000000000000000000e+00,1.689046013579380778e+00,-1.645951224223206610e-01,-9.855393077351060072e-01,0.000000000000000000e+00
6.250000000000000000e+00,5.198327052528189940e-02,3.995096572802286694e+00,-1.530370528307292588e+00,0.000000000000000000e+00,-3.176662984389549971e-01,3.014972141558162205e-02,1.855478669137843317e-01,0.000000000000000000e+00,1.466816132229303182e+00,-1.415026925093879062e-01,-8.562145013154972562e-01,0.000000000000000000e+00
6.300000000000000711e+00,3.784349706563830407e-02,3.996436320000128273e+00,-1.522110990438877209e+00,0.000000000000000000e+00,-2.497025913545614928e-01,2.361960000021834025e-02,1.458695831090223161e-01,0.000000000000000000e+00,1.253517239295427466e+00,-1.199725714284589767e-01,-7.319353520435372129e-01,0.000000000000000000e+00
6.350000000000000533e+00,2.684007545969444020e-02,3.997475786396932573e+00,-1.515682760012215802e+00,0.000000000000000000e+00,-1.921100536428408667e-01,1.812451977554669150e-02,1.122369144474809760e-01,0.000000000000000000e+00,1.052468072883254058e+00,-1.001184859788970538e-01,-6.146883316465220348e-01,0.000000000000000000e+00
6.400000000000000355e+00,1.847093959733940235e-02,3.998264587454537278e+00,-1.510793052613984111e+00,0.000000000000000000e+00,-1.442067111424119863e-01,1.357822741339912917e-02,8.425667692463734149e-02,0.000000000000000000e+00,8.663426269946578051e-01,-8.203512395438146421e-02,-5.060733318043586504e-01,0.000000000000000000e+00
6.450000000000000178e+00,1.227120364625282692e-02,3.998847916301571992e+00,-1.507170586671065404e+00,0.000000000000000000e+00,-1.051924872345721962e-01,9.890262015153765754e-03,6.146502898807545273e-02,0.000000000000000000e+00,6.971957640669200762e-01,-6.579568246692123201e-02,-4.073197436633008706e-01,0.000000000000000000e+00
6.500000000000000000e+00,7.818305484483728529e-03,3.999266361276021087e+00,-1.504568660858986107e+00,0.000000000000000000e+00,-7.417941942206753014e-02,6.967093270244345722e-03,4.334553311435554446e-02,0.000000000000000000e+00,5.464932108490762053e-01,-5.144930414763684845e-02,-3.193052432393401752e-01,0.000000000000000000e+00
6.550000000000000711e+00,4.735677416075385719e-03,3.999555783625834415e+00,-1.502767352304710480e+00,0.000000000000000000e+00,-5.022034804630443744e-02,4.713390647575800736e-03,2.934626004888424636e-02,0.000000000000000000e+00,4.151420666160788864e-01,-3.901839925214932447e-02,-2.425749283261891820e-01,0.000000000000000000e+00
6.600000000000000533e+00,2.695019703915330859e-03,3.999747262065250553e+00,-1.501574882978957692e+00,0.000000000000000000e+00,-3.233613877096361972e-02,3.033429375832109171e-03,1.889597118386692962e-02,0.000000000000000000e+00,3.035184237326276624e-01,-2.849585170953745222e-02,-1.773587395748463802e-01,0.000000000000000000e+00
6.650000000000000355e+00,1.417245385382233424e-03,3.999867111171993006e+00,-1.500828197474602499e+00,0.000000000000000000e+00,-1.954165619264460960e-02,1.832639062659425014e-03,1.141950922978557728e-02,0.000000000000000000e+00,2.114892864672848760e-01,-1.984210714255897970e-02,-1.235854551224889186e-01,0.000000000000000000e+00
6.700000000000000178e+00,6.721507280302173228e-04,3.999936980905114847e+00,-1.500392786890307972e+00,0.000000000000000000e+00,-1.087083012333959521e-02,1.019300906542428041e-03,6.352602813895855821e-03,0.000000000000000000e+00,1.384266498794332612e-01,-1.298214089520648151e-02,-8.089195934715698311e-02,0.000000000000000000e+00
6.750000000000000000e+00,2.768462446298811021e-04,3.999974044822485642e+00,-1.500161781822107132e+00,0.000000000000000000e+00,-5.401244656744674626e-03,5.063995452833219011e-04,3.156344460224630704e-03,0.000000000000000000e+00,8.321233865928828743e-02,-7.802304098174650190e-03,-4.862693504196479583e-02,0.000000000000000000e+00
6.800000000000000711e+00,9.296018716295674110e-05,3.999991284887512322e+00,-1.500054323586587302e+00,0.000000000000000000e+00,-2.278731079939946575e-03,2.136356933677779305e-04,1.331632357731748866e-03,0.000000000000000000e+00,4.423297444794074135e-02,-4.147045808279169535e-03,-2.584859537420698336e-02,0.000000000000000000e+00
6.850000000000000533e+00,2.260203234988725272e-05,3.999997881053854787e+00,-1.500013208061307557e+00,0.000000000000000000e+00,-7.424580631813170427e-04,6.960581215019790466e-05,4.338738421771423529e-04,0.000000000000000000e+00,1.936520022915351122e-02,-1.815509251278649237e-03,-1.131653366876324111e-02,0.000000000000000000e+00
6.900000000000000355e+00,3.049121076504586382e-06,3.999999714144797380e+00,-1.500001781830104575e+00,0.000000000000000000e+00,-1.509881866044323034e-04,1.415515260997382441e-05,8.823371911917121397e-05,0.000000000000000000e+00,5.951992565532068791e-03,-5.580002027074067519e-04,-3.478195439557509646e-03,0.000000000000000000e+00
6.950000000000000178e+00,9.759947168364469952e-08,3.999999990850049869e+00,-1.500000057034691192e+00,0.000000000000000000e+00,-9.713287700268504032e-06,9.106207427305075535e-07,5.676202494845127030e-06,0.000000000000000000e+00,7.714723914598362693e-04,-7.232554042687264185e-05,-4.508291778647388094e-04,0.000000000000000000e+00
