# time,x(N),y(E),z(D),psi,xd(N),yd(E),zd(D),psid,xdd(N),ydd(E),zdd(D),psidd
3.800000000000000266e+00,-1.276745827451608362e+00,1.483292814800817760e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.809041189302722952e+00,2.722833885485866912e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.069210526848006104e+00,-2.095380309139562414e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.850000000000000089e+00,-1.368476687798654945e+00,1.494222747232683224e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.858998941694067986e+00,1.636313586064854220e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.259002309387607266e-01,-2.249246190250007604e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000355e+00,-1.462518330954484691e+00,1.499531635039942135e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.901313878434000681e+00,4.752445088709982696e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.635603979095018090e-01,-2.393169597606767507e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.950000000000000178e+00,-1.558465018785779588e+00,1.498860180796854236e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.935046568221115537e+00,-7.547904428434429325e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.827268403208357705e-01,-2.524699429245569782e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,-1.655864847955003549e+00,1.491880071980306255e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.959292596772161055e+00,-2.046979837259252921e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.842667786191079071e-01,-2.641380162750309513e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.049999999999999822e+00,-1.754221920247819977e+00,1.478300110013359703e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.973199436688485298e+00,-3.393293056186877932e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.693897231597090158e-01,-2.740798669936314713e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000533e+00,-1.852999367165677036e+00,1.457872232666714618e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.975983689849759584e+00,-4.784513871773051208e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.034864302338016628e-02,-2.820634173219535690e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.150000000000000355e+00,-1.951623238335573163e+00,1.430397305155211241e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.966948333179900699e+00,-6.210299562701382392e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.030503219709140827e-01,-2.878710250191731657e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000178e+00,-2.049487243975129491e+00,1.395730550181021323e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.945499565868452629e+00,-7.659266285066398394e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.564871616218716177e-01,-2.913047624969888894e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000000e+00,-2.145958320938390340e+00,1.353786485237038928e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.911162833270746209e+00,-9.119100746549924086e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.181216656202696669e-01,-2.921916347386746438e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.299999999999999822e+00,-2.240382970297482679e+00,1.304543237034892833e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.863597591522251573e+00,-1.057669750668122077e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085136548840624382e+00,-2.903885862769298942e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.350000000000000533e+00,-2.332094292608122288e+00,1.248046108206338989e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.802610378836523308e+00,-1.201832046238832552e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.354472861080100010e+00,-2.857871423664371413e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000355e+00,-2.420419625647136641e+00,1.184410280571552843e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.728165775541337545e+00,-1.342978630185790445e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.622876211289673076e+00,-2.783175296680537425e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.450000000000000178e+00,-2.504688669220323405e+00,1.113822552267772714e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.640394865667413216e+00,-1.479666694867775023e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.886950329745003430e+00,-2.679521276935928675e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+00,-2.584241963354309668e+00,1.036542022737907187e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-1.539600858285664398e+00,-1.610450730169495914e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.143216917725602855e+00,-2.547081141384664349e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.549999999999999822e+00,-2.658439570523203344e+00,9.528996596945641384e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-1.426261586120879610e+00,-1.733905393364513881e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.388180466211630826e+00,-2.386491849835912227e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000533e+00,-2.726669800187568882e+00,8.632967052571143274e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-1.301028670946597909e+00,-1.848648987201970018e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.618396489443014286e+00,-2.198862535245847294e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000355e+00,-2.788357805426031621e+00,7.682019039274892158e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-1.164723227965070107e+00,-1.953367017496277169e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.830541427848402680e+00,-1.985770606469922317e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000178e+00,-2.842973877294922236e+00,6.681475622221808575e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-1.018328072310031640e+00,-2.046835275549055311e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.021482338422329939e+00,-1.749246608025233130e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000000e+00,-2.890041263098026114e+00,5.637244778123838840e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-8.629764870087996975e-01,-2.127941881609840546e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.188344417686360899e+00,-1.491747831051013495e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000711e+00,-2.929143340167732035e+00,4.555758040702093670e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-6.999377098678262188e-01,-2.195707734372343456e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.328574398933279888e+00,-1.216121034171197657e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.850000000000000533e+00,-2.959929987058861123e+00,3.443899430679038254e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-5.305993932377721656e-01,-2.249304838586194677e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.439997934534571034e+00,-9.255549976415711200e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000355e+00,-2.982123009064257424e+00,2.308925854208204176e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-3.564473818382655756e-01,-2.288072027866720148e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.520869215405211250e+00,-6.235239836957279236e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.950000000000000178e+00,-2.995520494324529270e+00,1.158380380329169790e-01,-1.500000000000000000e+00,0.000000000000000000e+00,-1.790432362452491488e-01,-2.311527661568905323e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569911289567055057e+00,-3.137234952565171597e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,-3.000000000000000000e+00,-3.778593042230825096e-14,-1.500000000000000000e+00,0.000000000000000000e+00,5.842659445076619482e-14,-2.319378951283094903e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.586345813103379410e+00,9.034227557617387987e-14,0.000000000000000000e+00,0.000000000000000000e+00
5.050000000000000711e+00,-2.995520494324523497e+00,-1.158380380329916692e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.790432362453643622e-01,-2.311527661568893333e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569911289567029744e+00,3.137234952566964052e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000533e+00,-2.982123009064245878e+00,-2.308925854208944417e-01,-1.500000000000000000e+00,0.000000000000000000e+00,3.564473818383803172e-01,-2.288072027866705938e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.520869215405191710e+00,6.235239836959015625e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.150000000000000355e+00,-2.959929987058842471e+00,-3.443899430679818741e-01,-1.500000000000000000e+00,0.000000000000000000e+00,5.305993932378901823e-01,-2.249304838586156929e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.439997934534493762e+00,9.255549976417444258e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e+00,-2.929143340167708054e+00,-4.555758040702845291e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999377098679394615e-01,-2.195707734372299935e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.328574398933193290e+00,1.216121034171371740e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000000e+00,-2.890041263097998581e+00,-5.637244778124513855e-01,-1.500000000000000000e+00,0.000000000000000000e+00,8.629764870088982853e-01,-2.127941881609786812e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.188344417686252097e+00,1.491747831051154716e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000711e+00,-2.842973877294890706e+00,-6.681475622222448063e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.018328072310125121e+00,-2.046835275548998911e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.021482338422217584e+00,1.749246608025375016e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.350000000000000533e+00,-2.788357805425996094e+00,-7.682019039275489458e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.164723227965150487e+00,-1.953367017496206115e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.830541427848253466e+00,1.985770606470034449e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e+00,-2.726669800187531578e+00,-8.632967052571679512e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.301028670946672738e+00,-1.848648987201904514e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.618396489442896602e+00,2.198862535245937000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.450000000000000178e+00,-2.658439570523160711e+00,-9.528996596946159858e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.426261586120947777e+00,-1.733905393364438385e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.388180466211484720e+00,2.386491849835995271e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000000e+00,-2.584241963354262150e+00,-1.036542022737956703e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.539600858285733231e+00,-1.610450730169420641e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.143216917725464743e+00,2.547081141384756275e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000000711e+00,-2.504688669220271002e+00,-1.113822552267820232e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.640394865667478497e+00,-1.479666694867693533e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.886950329744860433e+00,2.679521276936007723e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e+00,-2.420419625647071360e+00,-1.184410280571603913e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.728165775541396165e+00,-1.342978630185682531e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.622876211289474790e+00,2.783175296680587163e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.650000000000000355e+00,-2.332094292608065444e+00,-1.248046108206376514e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.802610378836556393e+00,-1.201832046238736851e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.354472861079925261e+00,2.857871423664374966e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000178e+00,-2.240382970297418730e+00,-1.304543237034929026e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.863597591522293762e+00,-1.057669750668025266e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085136548840462289e+00,2.903885862769326920e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000000e+00,-2.145958320938333941e+00,-1.353786485237065795e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.911162833270763084e+00,-9.119100746549029246e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.181216656201188986e-01,2.921916347386721124e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000711e+00,-2.049487243975061546e+00,-1.395730550181047969e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.945499565868463065e+00,-7.659266285065348123e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.564871616216985339e-01,2.913047624969843152e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.850000000000000533e+00,-1.951623238335500332e+00,-1.430397305155234111e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.966948333179907804e+00,-6.210299562700305476e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.030503219707390006e-01,2.878710250191682807e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000355e+00,-1.852999367165599987e+00,-1.457872232666733270e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.975983689849772906e+00,-4.784513871771979288e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.034864302323494911e-02,2.820634173219504159e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.950000000000000178e+00,-1.754221920247755140e+00,-1.478300110013370805e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.973199436688482189e+00,-3.393293056185984202e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.693897231598191500e-01,2.740798669936256537e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,-1.655864847954921171e+00,-1.491880071980314693e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.959292596772165940e+00,-2.046979837258163515e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.842667786192444090e-01,2.641380162750270433e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.050000000000000711e+00,-1.558465018785719414e+00,-1.498860180796856456e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.935046568221118868e+00,-7.547904428426659151e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.827268403209261427e-01,2.524699429245547577e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000533e+00,-1.462518330954416523e+00,-1.499531635039940580e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.901313878433955384e+00,4.752445088718524474e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.635603979096050598e-01,2.393169597606623178e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.150000000000000355e+00,-1.368476687798584557e+00,-1.494222747232677229e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.858998941694047335e+00,1.636313586065717418e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.259002309388651986e-01,2.249246190249931221e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000178e+00,-1.276745827451557957e+00,-1.483292814800810211e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.809041189302677655e+00,2.722833885486427019e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.069210526848054732e+00,2.095380309139440289e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e+00,-1.187683979758588748e+00,-1.467126001235260713e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.752398900717156982e+00,3.730437945252144671e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.193269878522183358e+00,1.933975867066295873e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000711e+00,-1.101601308134276591e+00,-1.446125334236171955e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.690034017670367206e+00,4.655940435509215436e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.298149135506233787e+00,1.767351567899050790e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000533e+00,-1.018760081202707113e+00,-1.420706915783820135e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.622898173036748881e+00,5.497287134536059661e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.384185136577118724e+00,1.597708134237008082e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000355e+00,-9.393755087707637008e-01,-1.391294426005495133e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.551920114306891474e+00,6.253488896736821845e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.451951365782731207e+00,1.427101080951963530e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000178e+00,-8.636171689863733070e-01,-1.358313988881467038e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.477994649814571737e+00,6.924543420527708992e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.502226553007798948e+00,1.257419144661651167e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,-7.916109483861527574e-01,-1.322189453729545550e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.401973195985317666e+00,7.511347635474493467e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.535962188386657878e+00,1.090368307853490037e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.550000000000000711e+00,-7.234414138041712627e-01,-1.283338132452057856e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.324655957238735304e+00,8.015603458955296023e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.554249842936586523e+00,9.274612063931415573e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000533e+00,-6.591545346097197333e-01,-1.242167019097111247e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.246785727898804819e+00,8.439719534487742925e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.558289091451452446e+00,7.700115833709975099e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.650000000000000355e+00,-5.987606752238702201e-01,-1.199069505690585791e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.169043268366055210e+00,8.786711369242149461e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.549356723844132810e+00,6.191333521683329844e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000178e+00,-5.422377810623777439e-01,-1.154422596788404087e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.092044176417671819e+00,9.060102050093580273e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.528777813403066510e+00,4.757437575539666952e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000000000e+00,-4.895346856680196090e-01,-1.108584614962688342e+00,-1.500000000000000000e+00,0.000000000000000000e+00,1.016337149087231051e+00,9.263825448761641157e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.497899090042659864e+00,3.405700747715705301e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000711e+00,-4.405744725349354241e-01,-1.061893380596832470e+00,-1.500000000000000000e+00,0.000000000000000000e+00,9.424035111494554195e-01,9.402133539275768781e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.458064948160398222e+00,2.141592612806338947e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.850000000000000533e+00,-3.952578316891419696e-01,-1.014664841982722887e+00,-1.500000000000000000e+00,0.000000000000000000e+00,8.706578726034421845e-01,9.479509156514397406e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.410596306051296267e+00,9.688997172726809826e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000355e+00,-3.534663581972163904e-01,-9.671921258025453216e-01,-1.500000000000000000e+00,0.000000000000000000e+00,8.014497693359087238e-01,9.500585232703744332e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.356772430044645983e+00,-1.101363899193819051e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.950000000000000178e+00,-3.150657471684550348e-01,-9.197449736022198508e-01,-1.500000000000000000e+00,0.000000000000000000e+00,7.350661378556375691e-01,9.470071268021301725e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.297815743917847264e+00,-1.094668701498390240e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,-2.799088472601480859e-01,-8.725695267461150983e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.717344760122848646e-01,9.392687528628250737e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.234879564215133563e+00,-1.985086910793999460e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.050000000000000711e+00,-2.478385419992084060e-01,-8.258884204887071423e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.116265463030998717e-01,9.273107225764163353e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.169038635656969083e+00,-2.782856720519620297e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000533e+00,-2.186904352204939173e-01,-7.799011470722121420e-01,-1.500000000000000000e+00,0.000000000000000000e+00,5.548624860354891553e-01,9.115906716685203692e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.101282288035010382e+00,-3.490360273489452880e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.150000000000000355e+00,-1.922953234690734092e-01,-7.347846480290294302e-01,-1.500000000000000000e+00,0.000000000000000000e+00,5.015151985863327555e-01,8.925523584384594811e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.032509996467978919e+00,-4.110741082971406390e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.200000000000000178e+00,-1.684814442152995362e-01,-6.906940969785577700e-01,-1.500000000000000000e+00,0.000000000000000000e+00,4.516149116314625012e-01,8.706222299233405959e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.635290998495864567e-01,-4.647756238948079210e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.250000000000000000e+00,-1.470764941247841850e-01,-6.477638360161169784e-01,-1.500000000000000000e+00,0.000000000000000000e+00,4.051538009137621299e-01,8.462067041625923602e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.950544166043483685e-01,-5.105638078391219192e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000711e+00,-1.279094163669123319e-01,-6.061084311452968887e-01,-1.500000000000000000e+00,0.000000000000000000e+00,3.620905913453289493e-01,8.196901169453685299e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.277094911343673145e-01,-5.488966949062700218e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.350000000000000533e+00,-1.108119600230961233e-01,-5.658238149681646956e-01,-1.500000000000000000e+00,0.000000000000000000e+00,3.223550605329420504e-01,7.914332745849332884e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.620292070911880433e-01,-5.802556179987001794e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.400000000000000355e+00,-9.562001807428499589e-02,-5.269884878878552392e-01,-1.500000000000000000e+00,0.000000000000000000e+00,2.858523827916268356e-01,7.617725498849157173e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.984635133040764110e-01,-6.051349906372071041e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.450000000000000178e+00,-8.217475323385703412e-02,-4.896647522872418223e-01,-1.500000000000000000e+00,0.000000000000000000e+00,2.524672640635565735e-01,7.310194562693492770e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.373820233280128589e-01,-6.240333987977598751e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+00,-7.032352307793976465e-02,-4.538999574088169453e-01,-1.500000000000000000e+00,0.000000000000000000e+00,2.220678296442187283e-01,6.994606347528768975e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.790792686862499261e-01,-6.374459910371202964e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.550000000000000711e+00,-5.992061756530686623e-02,-4.197277359033028121e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.945092370797412706e-01,6.673581897293745513e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.237804076619283489e-01,-6.458581268296823552e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000533e+00,-5.082782318250478326e-02,-3.871692161549547540e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.696369959289443230e-01,6.349503121672260830e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.716472147581444729e-01,-6.497402197679731373e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.650000000000000355e+00,-4.291482865632212373e-02,-3.562341974745895645e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.472899842337925536e-01,6.024521324340620376e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.227841996842109928e-01,-6.495436944254461276e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000178e+00,-3.605948750405696401e-02,-3.269222780312101007e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.273031585111634723e-01,5.700567493763559757e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.772447281026810595e-01,-6.456979627996574100e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.750000000000000000e+00,-3.014795270235004487e-02,-2.992239279451214262e-01,-1.500000000000000000e+00,0.000000000000000000e+00,1.095099599049344646e-01,5.379363872105598077e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.350370387168394304e-01,-6.386083178147594630e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000711e+00,-2.507469849892007829e-02,-2.731215022511923052e-01,-1.500000000000000000e+00,0.000000000000000000e+00,9.374442387852496839e-02,5.062436370385585693e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.961300720891199556e-01,-6.286546368338441493e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.850000000000000533e+00,-2.074244392577573315e-02,-2.485901904687981834e-01,-1.500000000000000000e+00,0.000000000000000000e+00,7.984300457809805074e-02,4.751127451935590607e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.604590455050458941e-01,-6.161907869209652944e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.900000000000000355e+00,-1.706199194140012310e-02,-2.255989012721282272e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.764612785225421199e-02,4.446609160081611001e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.279307250238050142e-01,-6.015446251656879628e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.950000000000000178e+00,-1.395199737384000827e-02,-2.041110822341616893e-01,-1.500000000000000000e+00,0.000000000000000000e+00,5.699948897919079882e-02,4.149896018436845524e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.984283604756132691e-01,-5.850184912052504016e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,-1.133867599915383551e-02,-1.840854758639248745e-01,-1.500000000000000000e+00,0.000000000000000000e+00,4.775511254920723064e-02,3.861857582282186563e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.718162615952661954e-01,-5.668900946619646053e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.050000000000000711e+00,-9.155466191787642316e-03,-1.654768141286673544e-01,-1.500000000000000000e+00,0.000000000000000000e+00,3.977219276971911271e-02,3.583230466486849730e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.479440037783413264e-01,-5.474137071245525066e-01,0.000000000000000000e+00,0.000000000000000000e+00
